,fold,fam,id
27315,telomerase,RNaseP,RNaseP_SM-A6296
27316,telomerase,RNaseP,RNaseP_SM2
27317,telomerase,RNaseP,RNaseP_SMB-A3
27318,telomerase,RNaseP,RNaseP_SMB-A5
27319,telomerase,RNaseP,RNaseP_SMB-B2
27320,telomerase,RNaseP,RNaseP_SMB-B3
27321,telomerase,RNaseP,RNaseP_SMB-B4
27322,telomerase,RNaseP,RNaseP_Saccharomonospora-K180
27323,telomerase,RNaseP,RNaseP_Synechococcus-MINOS1
27324,telomerase,RNaseP,RNaseP_Synechococcus-PCC6717
27325,telomerase,RNaseP,RNaseP_Synechococcus-PCC7001
27326,telomerase,RNaseP,RNaseP_Synechococcus-PCC7003
27327,telomerase,RNaseP,RNaseP_Synechococcus-PCC7942
27328,telomerase,RNaseP,RNaseP_Synechocystis-PCC6308
27329,telomerase,RNaseP,RNaseP_Synechocystis-PCC6803
27330,telomerase,RNaseP,RNaseP_T.acidophilum
27331,telomerase,RNaseP,RNaseP_T.album
27332,telomerase,RNaseP,RNaseP_T.aquaticus
27333,telomerase,RNaseP,RNaseP_T.celerAL1
27334,telomerase,RNaseP,RNaseP_T.celerAL1-2
27335,telomerase,RNaseP,RNaseP_T.commune
27336,telomerase,RNaseP,RNaseP_T.delbrueckii
27337,telomerase,RNaseP,RNaseP_T.littoralis
27338,telomerase,RNaseP,RNaseP_T.luteus
27339,telomerase,RNaseP,RNaseP_T.maritima
27340,telomerase,RNaseP,RNaseP_T.maritima-g
27341,telomerase,RNaseP,RNaseP_T.neapolitana
27342,telomerase,RNaseP,RNaseP_T.pallidum
27343,telomerase,RNaseP,RNaseP_T.roseum
27344,telomerase,RNaseP,RNaseP_T.syrichta
27345,telomerase,RNaseP,RNaseP_T.thermophilus
27346,telomerase,RNaseP,RNaseP_T.thioparus
27347,telomerase,RNaseP,RNaseP_T.tumescens
27348,telomerase,RNaseP,RNaseP_T.volcanum
27349,telomerase,RNaseP,RNaseP_TP1
27350,telomerase,RNaseP,RNaseP_U.stansburiana
27351,telomerase,RNaseP,RNaseP_U.urealyticum
27352,telomerase,RNaseP,RNaseP_UK2
27353,telomerase,RNaseP,RNaseP_UK5
27354,telomerase,RNaseP,RNaseP_V.cholera
27355,telomerase,RNaseP,RNaseP_VSDW
27356,telomerase,RNaseP,RNaseP_W.fluorescens
27357,telomerase,RNaseP,RNaseP_WA1
27358,telomerase,RNaseP,RNaseP_WC1
27359,telomerase,RNaseP,RNaseP_Wolbachia-sp
27360,telomerase,RNaseP,RNaseP_X.fastidiosa
27361,telomerase,RNaseP,RNaseP_Y.pestis
27362,telomerase,RNaseP,RNaseP_Z.bailii
27363,telomerase,RNaseP,RNaseP_Z.florentinus
27364,telomerase,RNaseP,RNaseP_Z.rouxii
27365,telomerase,RNaseP,RNaseP_vHge2
27366,telomerase,RNaseP,RNaseP_vHge3-5
27367,telomerase,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
27368,telomerase,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
27369,telomerase,grp1,grp1_a.I1.b.S.hofmanii.C3.tMET
27370,telomerase,grp1,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
27371,telomerase,grp1,grp1_a.I1.c.A.cherimola.C3.tLEU
27372,telomerase,grp1,grp1_a.I1.c.G.prostrata.C3.tLEU
27373,telomerase,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
27374,telomerase,grp1,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
27375,telomerase,grp1,grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943
27376,telomerase,grp1,grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU
27377,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G184B.C1.SSU
27378,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G186B.C1.SSU
27379,telomerase,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
27380,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
27381,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
27382,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
27383,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
27384,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506
27385,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506
27386,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1046
27387,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1516
27388,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046
27389,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
27390,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
27391,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516
27392,telomerase,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
27393,telomerase,grp1,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
27394,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.1512
27395,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.943
27396,telomerase,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
27397,telomerase,grp1,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
27398,telomerase,grp1,grp1_a.I1.e.G.planctonica.C1.SSU.943
27399,telomerase,grp1,grp1_a.I1.e.G.spirotaenia.C1.SSU.1506
27400,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
27401,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.114
27402,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
27403,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
27404,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.287
27405,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.516
27406,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.789
27407,telomerase,grp1,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
27408,telomerase,grp1,grp1_a.I1.e.P.carinii.C1.SSU.1506
27409,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921
27410,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921
27411,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921
27412,telomerase,grp1,grp1_a.I1.e.P.clavariiformis.C1.SSU.943
27413,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.1506
27414,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.943
27415,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.1506
27416,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.943
27417,telomerase,grp1,grp1_a.I1.e.P.pachydermus.C1.SSU.943
27418,telomerase,grp1,grp1_a.I1.e.P.sarcinoidea.C1.SSU.943
27419,telomerase,grp1,grp1_a.I1.e.S.granulatum.C1.SSU.1506
27420,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
27421,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.114
27422,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
27423,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
27424,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.287
27425,telomerase,grp1,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
27426,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506
27427,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506
27428,telomerase,grp1,grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925
27429,telomerase,grp1,grp1_a.I1.e.T.hyperangularis.C1.LSU.1925
27430,telomerase,grp1,grp1_a.I1.e.T.malaccensis.C1.LSU.1925
27431,telomerase,grp1,grp1_a.I1.e.T.pigmentosa.C1.LSU.1925
27432,telomerase,grp1,grp1_a.I1.e.U.maydis.C1.SSU.943
27433,telomerase,grp1,grp1_a.I1.m.M.grisea.B2.ND1
27434,telomerase,grp1,grp1_a.I1.m.S.luteus.A1.LSU.2504
27435,telomerase,grp1,grp1_a.I1.m.S.pombe.B1.OX1
27436,telomerase,grp1,grp1_b.I1.e.C.saccharophila.C1.SSU.156
27437,telomerase,grp1,grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921
27438,telomerase,grp1,grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921
27439,telomerase,grp1,grp1_b.I1.e.T.thermophila.C1.LSU.1925
27440,telomerase,grp1,grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem
27441,telomerase,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
27442,telomerase,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
27443,telomerase,grp1,grp1_a.I1.b.S.hofmanii.C3.tMET
27444,telomerase,grp1,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
27445,telomerase,grp1,grp1_a.I1.c.A.cherimola.C3.tLEU
27446,telomerase,grp1,grp1_a.I1.c.G.prostrata.C3.tLEU
27447,telomerase,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
27448,telomerase,grp1,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
27449,telomerase,grp1,grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943
27450,telomerase,grp1,grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU
27451,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G184B.C1.SSU
27452,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G186B.C1.SSU
27453,telomerase,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
27454,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
27455,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
27456,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
27457,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
27458,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506
27459,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506
27460,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1046
27461,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1516
27462,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046
27463,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
27464,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
27465,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516
27466,telomerase,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
27467,telomerase,grp1,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
27468,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.1512
27469,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.943
27470,telomerase,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
27471,telomerase,grp1,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
27472,telomerase,grp1,grp1_a.I1.e.G.planctonica.C1.SSU.943
27473,telomerase,grp1,grp1_a.I1.e.G.spirotaenia.C1.SSU.1506
27474,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
27475,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.114
27476,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
27477,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
27478,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.287
27479,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.516
27480,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.789
27481,telomerase,grp1,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
27482,telomerase,grp1,grp1_a.I1.e.P.carinii.C1.SSU.1506
27483,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921
27484,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921
27485,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921
27486,telomerase,grp1,grp1_a.I1.e.P.clavariiformis.C1.SSU.943
27487,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.1506
27488,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.943
27489,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.1506
27490,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.943
27491,telomerase,grp1,grp1_a.I1.e.P.pachydermus.C1.SSU.943
27492,telomerase,grp1,grp1_a.I1.e.P.sarcinoidea.C1.SSU.943
27493,telomerase,grp1,grp1_a.I1.e.S.granulatum.C1.SSU.1506
27494,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
27495,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.114
27496,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
27497,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
27498,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.287
27499,telomerase,grp1,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
27500,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506
27501,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506
27502,telomerase,grp1,grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925
27503,telomerase,grp1,grp1_a.I1.e.T.hyperangularis.C1.LSU.1925
27504,telomerase,grp1,grp1_a.I1.e.T.malaccensis.C1.LSU.1925
27505,telomerase,grp1,grp1_a.I1.e.T.pigmentosa.C1.LSU.1925
27506,telomerase,grp1,grp1_a.I1.e.U.maydis.C1.SSU.943
27507,telomerase,grp1,grp1_a.I1.m.M.grisea.B2.ND1
27508,telomerase,grp1,grp1_a.I1.m.S.luteus.A1.LSU.2504
27509,telomerase,grp1,grp1_a.I1.m.S.pombe.B1.OX1
27510,telomerase,grp1,grp1_b.I1.e.C.saccharophila.C1.SSU.156
27511,telomerase,grp1,grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921
27512,telomerase,grp1,grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921
27513,telomerase,grp1,grp1_b.I1.e.T.thermophila.C1.LSU.1925
27514,telomerase,grp1,grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem
27515,telomerase,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
27516,telomerase,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
27517,telomerase,grp1,grp1_a.I1.b.S.hofmanii.C3.tMET
27518,telomerase,grp1,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
27519,telomerase,grp1,grp1_a.I1.c.A.cherimola.C3.tLEU
27520,telomerase,grp1,grp1_a.I1.c.G.prostrata.C3.tLEU
27521,telomerase,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
27522,telomerase,grp1,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
27523,telomerase,grp1,grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943
27524,telomerase,grp1,grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU
27525,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G184B.C1.SSU
27526,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G186B.C1.SSU
27527,telomerase,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
27528,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
27529,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
27530,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
27531,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
27532,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506
27533,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506
27534,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1046
27535,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1516
27536,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046
27537,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
27538,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
27539,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516
27540,telomerase,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
27541,telomerase,grp1,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
27542,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.1512
27543,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.943
27544,telomerase,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
27545,telomerase,grp1,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
27546,telomerase,grp1,grp1_a.I1.e.G.planctonica.C1.SSU.943
27547,telomerase,grp1,grp1_a.I1.e.G.spirotaenia.C1.SSU.1506
27548,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
27549,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.114
27550,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
27551,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
27552,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.287
27553,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.516
27554,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.789
27555,telomerase,grp1,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
27556,telomerase,grp1,grp1_a.I1.e.P.carinii.C1.SSU.1506
27557,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921
27558,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921
27559,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921
27560,telomerase,grp1,grp1_a.I1.e.P.clavariiformis.C1.SSU.943
27561,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.1506
27562,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.943
27563,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.1506
27564,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.943
27565,telomerase,grp1,grp1_a.I1.e.P.pachydermus.C1.SSU.943
27566,telomerase,grp1,grp1_a.I1.e.P.sarcinoidea.C1.SSU.943
27567,telomerase,grp1,grp1_a.I1.e.S.granulatum.C1.SSU.1506
27568,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
27569,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.114
27570,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
27571,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
27572,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.287
27573,telomerase,grp1,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
27574,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506
27575,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506
27576,telomerase,grp1,grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925
27577,telomerase,grp1,grp1_a.I1.e.T.hyperangularis.C1.LSU.1925
27578,telomerase,grp1,grp1_a.I1.e.T.malaccensis.C1.LSU.1925
27579,telomerase,grp1,grp1_a.I1.e.T.pigmentosa.C1.LSU.1925
27580,telomerase,grp1,grp1_a.I1.e.U.maydis.C1.SSU.943
27581,telomerase,grp1,grp1_a.I1.m.M.grisea.B2.ND1
27582,telomerase,grp1,grp1_a.I1.m.S.luteus.A1.LSU.2504
27583,telomerase,grp1,grp1_a.I1.m.S.pombe.B1.OX1
27584,telomerase,grp1,grp1_b.I1.e.C.saccharophila.C1.SSU.156
27585,telomerase,grp1,grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921
27586,telomerase,grp1,grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921
27587,telomerase,grp1,grp1_b.I1.e.T.thermophila.C1.LSU.1925
27588,telomerase,grp1,grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem
27589,telomerase,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
27590,telomerase,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
27591,telomerase,grp1,grp1_a.I1.b.S.hofmanii.C3.tMET
27592,telomerase,grp1,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
27593,telomerase,grp1,grp1_a.I1.c.A.cherimola.C3.tLEU
27594,telomerase,grp1,grp1_a.I1.c.G.prostrata.C3.tLEU
27595,telomerase,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
27596,telomerase,grp1,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
27597,telomerase,grp1,grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943
27598,telomerase,grp1,grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU
27599,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G184B.C1.SSU
27600,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G186B.C1.SSU
27601,telomerase,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
27602,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
27603,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
27604,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
27605,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
27606,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506
27607,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506
27608,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1046
27609,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1516
27610,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046
27611,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
27612,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
27613,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516
27614,telomerase,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
27615,telomerase,grp1,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
27616,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.1512
27617,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.943
27618,telomerase,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
27619,telomerase,grp1,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
27620,telomerase,grp1,grp1_a.I1.e.G.planctonica.C1.SSU.943
27621,telomerase,grp1,grp1_a.I1.e.G.spirotaenia.C1.SSU.1506
27622,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
27623,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.114
27624,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
27625,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
27626,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.287
27627,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.516
27628,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.789
27629,telomerase,grp1,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
27630,telomerase,grp1,grp1_a.I1.e.P.carinii.C1.SSU.1506
27631,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921
27632,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921
27633,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921
27634,telomerase,grp1,grp1_a.I1.e.P.clavariiformis.C1.SSU.943
27635,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.1506
27636,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.943
27637,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.1506
27638,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.943
27639,telomerase,grp1,grp1_a.I1.e.P.pachydermus.C1.SSU.943
27640,telomerase,grp1,grp1_a.I1.e.P.sarcinoidea.C1.SSU.943
27641,telomerase,grp1,grp1_a.I1.e.S.granulatum.C1.SSU.1506
27642,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
27643,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.114
27644,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
27645,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
27646,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.287
27647,telomerase,grp1,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
27648,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506
27649,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506
27650,telomerase,grp1,grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925
27651,telomerase,grp1,grp1_a.I1.e.T.hyperangularis.C1.LSU.1925
27652,telomerase,grp1,grp1_a.I1.e.T.malaccensis.C1.LSU.1925
27653,telomerase,grp1,grp1_a.I1.e.T.pigmentosa.C1.LSU.1925
27654,telomerase,grp1,grp1_a.I1.e.U.maydis.C1.SSU.943
27655,telomerase,grp1,grp1_a.I1.m.M.grisea.B2.ND1
27656,telomerase,grp1,grp1_a.I1.m.S.luteus.A1.LSU.2504
27657,telomerase,grp1,grp1_a.I1.m.S.pombe.B1.OX1
27658,telomerase,grp1,grp1_b.I1.e.C.saccharophila.C1.SSU.156
27659,telomerase,grp1,grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921
27660,telomerase,grp1,grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921
27661,telomerase,grp1,grp1_b.I1.e.T.thermophila.C1.LSU.1925
27662,telomerase,grp1,grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem
27663,telomerase,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
27664,telomerase,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
27665,telomerase,grp1,grp1_a.I1.b.S.hofmanii.C3.tMET
27666,telomerase,grp1,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
27667,telomerase,grp1,grp1_a.I1.c.A.cherimola.C3.tLEU
